,word,num_words,ranking,ranking_log,num_words_log
592,cartas,11,592,6.38350663488,2.3978952728
593,cuja,11,593,6.385194399,2.3978952728
594,benefício,11,594,6.38687931936,2.3978952728
595,mulheres,11,595,6.38856140555,2.3978952728
596,longo,11,596,6.39024066707,2.3978952728
597,luta,11,597,6.39191711339,2.3978952728
598,chegar,11,598,6.39359075395,2.3978952728
599,seja,11,599,6.39526159812,2.3978952728
600,deixeime,11,600,6.39692965522,2.3978952728
601,Jacó,11,601,6.39859493454,2.3978952728
602,haver,11,602,6.40025744531,2.3978952728
603,frio,11,603,6.40191719673,2.3978952728
604,quarenta,11,604,6.40357419793,2.3978952728
605,fica,11,605,6.40522845803,2.3978952728
606,tais,11,606,6.40687998607,2.3978952728
607,aventura,11,607,6.40852879106,2.3978952728
608,almoço,11,608,6.41017488197,2.3978952728
609,livros,11,609,6.41181826771,2.3978952728
610,tristeza,11,610,6.41345895717,2.3978952728
611,fenômeno,11,611,6.41509695917,2.3978952728
612,dedo,11,612,6.41673228251,2.3978952728
613,Dr,11,613,6.41836493594,2.3978952728
614,verdadeira,11,614,6.41999492815,2.3978952728
615,beleza,11,615,6.42162226781,2.3978952728
616,principalmente,11,616,6.42324696353,2.3978952728
617,Lá,11,617,6.42486902391,2.3978952728
618,desastre,11,618,6.42648845746,2.3978952728
619,Eram,11,619,6.42810527268,2.3978952728
620,remorsos,11,620,6.42971947804,2.3978952728
621,superior,10,621,6.43133108193,2.30258509299
622,embora,10,622,6.43294009274,2.30258509299
623,vêla,10,623,6.43454651879,2.30258509299
624,houvesse,10,624,6.43615036837,2.30258509299
625,pernas,10,625,6.43775164974,2.30258509299
626,loja,10,626,6.4393503711,2.30258509299
627,teria,10,627,6.44094654063,2.30258509299
628,vestido,10,628,6.44254016647,2.30258509299
629,origem,10,629,6.4441312567,2.30258509299
630,Luís,10,630,6.44571981939,2.30258509299
631,comer,10,631,6.44730586254,2.30258509299
632,fugir,10,632,6.44888939415,2.30258509299
633,asas,10,633,6.45047042214,2.30258509299
634,Fui,10,634,6.45204895444,2.30258509299
635,filhos,10,635,6.45362499889,2.30258509299
636,obstante,10,636,6.45519856334,2.30258509299
637,eis,10,637,6.45676965557,2.30258509299
638,silêncio,10,638,6.45833828334,2.30258509299
639,peito,10,639,6.45990445438,2.30258509299
640,século,10,640,6.46146817635,2.30258509299
641,novo,10,641,6.46302945692,2.30258509299
642,pensava,10,642,6.46458830369,2.30258509299
643,és,10,643,6.46614472424,2.30258509299
644,céu,10,644,6.4676987261,2.30258509299
645,nele,10,645,6.4692503168,2.30258509299
646,estilo,10,646,6.47079950378,2.30258509299
647,desde,10,647,6.4723462945,2.30258509299
648,passar,10,648,6.47389069635,2.30258509299
649,Estava,10,649,6.4754327167,2.30258509299
650,criança,10,650,6.47697236289,2.30258509299
651,pelos,10,651,6.47850964221,2.30258509299
652,estavam,10,652,6.48004456193,2.30258509299
653,nessa,10,653,6.48157712928,2.30258509299
654,braço,10,654,6.48310735146,2.30258509299
655,vinte,10,655,6.48463523564,2.30258509299
656,poderia,10,656,6.48616078894,2.30258509299
657,ação,10,657,6.48768401848,2.30258509299
658,jamais,10,658,6.48920493133,2.30258509299
659,viagem,10,659,6.4907235345,2.30258509299
660,cidade,10,660,6.49223983502,2.30258509299
661,Virgílio,10,661,6.49375383985,2.30258509299
662,alto,10,662,6.49526555594,2.30258509299
663,véspera,10,663,6.49677499019,2.30258509299
664,viver,10,664,6.49828214948,2.30258509299
665,gostava,10,665,6.49978704066,2.30258509299
666,deputado,10,666,6.50128967054,2.30258509299
667,UM,10,667,6.50279004592,2.30258509299
668,Esse,10,668,6.50428817354,2.30258509299
669,idade,10,669,6.50578406013,2.30258509299
670,senti,10,670,6.50727771239,2.30258509299
671,começou,10,671,6.50876913697,2.30258509299
672,lei,10,672,6.51025834052,2.30258509299
673,bela,10,673,6.51174532964,2.30258509299
674,fato,10,674,6.51323011091,2.30258509299
675,escrever,10,675,6.51471269087,2.30258509299
676,concluiu,10,676,6.51619307604,2.30258509299
677,todavia,10,677,6.51767127291,2.30258509299
678,achar,10,678,6.51914728794,2.30258509299
679,discurso,10,679,6.52062112756,2.30258509299
680,oito,10,680,6.52209279817,2.30258509299
681,casada,10,681,6.52356230615,2.30258509299
682,vos,10,682,6.52502965784,2.30258509299
683,desta,10,683,6.52649485957,2.30258509299
684,ouvi,10,684,6.52795791762,2.30258509299
685,glória,10,685,6.52941883826,2.30258509299
686,fresca,10,686,6.53087762773,2.30258509299
687,deixar,10,687,6.53233429222,2.30258509299
688,intenção,10,688,6.53378883793,2.30258509299
689,Terra,10,689,6.53524127101,2.30258509299
690,realidade,10,690,6.53669159759,2.30258509299
691,continuou,10,691,6.53813982377,2.30258509299
692,sério,10,692,6.53958595562,2.30258509299
693,dormir,10,693,6.54102999919,2.30258509299
694,maneira,10,694,6.54247196051,2.30258509299
695,cães,10,695,6.54391184556,2.30258509299
696,certeza,10,696,6.54534966033,2.30258509299
697,delírio,10,697,6.54678541076,2.30258509299
698,achou,10,698,6.54821910276,2.30258509299
699,fizera,9,699,6.54965074223,2.19722457734
700,baronesa,9,700,6.55108033504,2.19722457734
701,difícil,9,701,6.55250788703,2.19722457734
702,lembra,9,702,6.55393340403,2.19722457734
703,daquela,9,703,6.55535689181,2.19722457734
704,nossos,9,704,6.55677835616,2.19722457734
705,humano,9,705,6.55819780281,2.19722457734
706,tornar,9,706,6.55961523749,2.19722457734
707,fazendo,9,707,6.5610306659,2.19722457734
708,aceitar,9,708,6.56244409369,2.19722457734
709,pensei,9,709,6.56385552653,2.19722457734
710,pôde,9,710,6.56526497004,2.19722457734
711,VIRGÍLIA,9,711,6.5666724298,2.19722457734
712,Europa,9,712,6.56807791141,2.19722457734
713,criado,9,713,6.56948142041,2.19722457734
714,apareceu,9,714,6.57088296234,2.19722457734
715,levou,9,715,6.57228254269,2.19722457734
716,escada,9,716,6.57368016696,2.19722457734
717,damas,9,717,6.5750758406,2.19722457734
718,ler,9,718,6.57646956905,2.19722457734
719,vão,9,719,6.57786135772,2.19722457734
720,respondeu,9,720,6.57925121201,2.19722457734
721,semana,9,721,6.58063913728,2.19722457734
722,naquele,9,722,6.58202513889,2.19722457734
723,andar,9,723,6.58340922216,2.19722457734
724,embrulho,9,724,6.58479139239,2.19722457734
725,pelas,9,725,6.58617165485,2.19722457734
726,terror,9,726,6.58755001482,2.19722457734
727,tantos,9,727,6.58892647753,2.19722457734
728,possível,9,728,6.5903010482,2.19722457734
729,pudesse,9,729,6.59167373201,2.19722457734
730,magro,9,730,6.59304453414,2.19722457734
731,respeito,9,731,6.59441345975,2.19722457734
732,Nhonhô,9,732,6.59578051396,2.19722457734
733,ato,9,733,6.59714570189,2.19722457734
734,segunda,9,734,6.59850902861,2.19722457734
735,moeda,9,735,6.59987049921,2.19722457734
736,abaixo,9,736,6.60123011873,2.19722457734
737,número,9,737,6.60258789219,2.19722457734
738,inveja,9,738,6.6039438246,2.19722457734
739,cedo,9,739,6.60529792095,2.19722457734
740,Iaiá,9,740,6.6066501862,2.19722457734
741,Depois,9,741,6.6080006253,2.19722457734
742,vir,9,742,6.60934924317,2.19722457734
743,fixa,9,743,6.61069604472,2.19722457734
744,entender,9,744,6.61204103483,2.19722457734
745,sido,9,745,6.61338421838,2.19722457734
746,província,9,746,6.6147256002,2.19722457734
747,levava,9,747,6.61606518513,2.19722457734
748,negócio,9,748,6.61740297797,2.19722457734
749,Este,9,749,6.61873898352,2.19722457734
750,conversa,9,750,6.62007320653,2.19722457734
751,ministério,9,751,6.62140565176,2.19722457734
752,pão,9,752,6.62273632395,2.19722457734
753,sono,9,753,6.6240652278,2.19722457734
754,riso,9,754,6.62539236801,2.19722457734
755,ria,9,755,6.62671774925,2.19722457734
756,depressa,9,756,6.62804137618,2.19722457734
757,ternura,9,757,6.62936325344,2.19722457734
758,parecer,9,758,6.63068338564,2.19722457734
759,praia,9,759,6.6320017774,2.19722457734
760,ilusão,9,760,6.63331843328,2.19722457734
761,fina,9,761,6.63463335786,2.19722457734
762,Gamboa,9,762,6.63594655569,2.19722457734
763,direito,9,763,6.63725803128,2.19722457734
764,vaidade,9,764,6.63856778917,2.19722457734
765,dera,9,765,6.63987583383,2.19722457734
766,canto,9,766,6.64118216974,2.19722457734
767,missa,9,767,6.64248680137,2.19722457734
768,tivesse,9,768,6.64378973315,2.19722457734
769,cabo,9,769,6.64509096951,2.19722457734
770,governo,9,770,6.64639051485,2.19722457734
771,ciência,9,771,6.64768837356,2.19722457734
772,terra,9,772,6.64898455002,2.19722457734
773,guarda,9,773,6.65027904859,2.19722457734
774,jornal,9,774,6.65157187359,2.19722457734
775,adeus,9,775,6.65286302935,2.19722457734
776,verdadeiramente,9,776,6.65415252018,2.19722457734
777,longa,8,777,6.65544035037,2.07944154168
778,flores,8,778,6.65672652418,2.07944154168
779,palestra,8,779,6.65801104587,2.07944154168
780,trabalho,8,780,6.65929391968,2.07944154168
781,imagem,8,781,6.66057514984,2.07944154168
782,iria,8,782,6.66185474055,2.07944154168
783,Céu,8,783,6.66313269599,2.07944154168
784,breve,8,784,6.66440902035,2.07944154168
785,perder,8,785,6.66568371778,2.07944154168
786,Adeus,8,786,6.66695679243,2.07944154168
787,achado,8,787,6.66822824842,2.07944154168
788,situação,8,788,6.66949808986,2.07944154168
789,aquilo,8,789,6.67076632085,2.07944154168
790,circunstâncias,8,790,6.67203294546,2.07944154168
791,cavalo,8,791,6.67329796777,2.07944154168
792,Tudo,8,792,6.67456139181,2.07944154168
793,(e,8,793,6.67582322163,2.07944154168
794,substância,8,794,6.67708346125,2.07944154168
795,prova,8,795,6.67834211465,2.07944154168
796,circunstância,8,796,6.67959918584,2.07944154168
797,remédio,8,797,6.68085467879,2.07944154168
798,almocreve,8,798,6.68210859745,2.07944154168
799,batia,8,799,6.68336094577,2.07944154168
800,tenho,8,800,6.68461172767,2.07944154168
801,diziame,8,801,6.68586094707,2.07944154168
802,bater,8,802,6.68710860787,2.07944154168
803,dúvida,8,803,6.68835471395,2.07944154168
804,indiferença,8,804,6.68959926918,2.07944154168
805,saí,8,805,6.69084227742,2.07944154168
806,afeição,8,806,6.69208374251,2.07944154168
807,levar,8,807,6.69332366827,2.07944154168
808,seis,8,808,6.69456205852,2.07944154168
809,leva,8,809,6.69579891706,2.07944154168
810,hei,8,810,6.69703424767,2.07944154168
811,Ia,8,811,6.69826805412,2.07944154168
812,vieram,8,812,6.69950034016,2.07944154168
813,1814,8,813,6.70073110955,2.07944154168
814,falava,8,814,6.701960366,2.07944154168
815,abrir,8,815,6.70318811324,2.07944154168
816,orgulho,8,816,6.70441435496,2.07944154168
817,Lembrame,8,817,6.70563909486,2.07944154168
818,pública,8,818,6.7068623366,2.07944154168
819,preto,8,819,6.70808408385,2.07944154168
820,chegava,8,820,6.70930434026,2.07944154168
821,alienista,8,821,6.71052310945,2.07944154168
822,outrora,8,822,6.71174039506,2.07944154168
823,bons,8,823,6.71295620068,2.07944154168
824,Prudêncio,8,824,6.71417052991,2.07944154168
825,moleque,8,825,6.71538338633,2.07944154168
826,trás,8,826,6.71659477352,2.07944154168
827,vinham,8,827,6.71780469502,2.07944154168
828,demais,8,828,6.71901315439,2.07944154168
829,terceira,8,829,6.72022015514,2.07944154168
830,tendo,8,830,6.72142570079,2.07944154168
831,Estou,8,831,6.72262979486,2.07944154168
832,passou,8,832,6.72383244082,2.07944154168
833,Câmara,8,833,6.72503364217,2.07944154168
834,Tijuca,8,834,6.72623340236,2.07944154168
835,cemitério,8,835,6.72743172485,2.07944154168
836,dessas,8,836,6.72862861308,2.07944154168
837,narração,8,837,6.72982407049,2.07944154168
838,trêmula,8,838,6.73101810048,2.07944154168
839,adiante,8,839,6.73221070647,2.07944154168
840,desespero,8,840,6.73340189184,2.07944154168
841,semelhante,8,841,6.73459165997,2.07944154168
842,menino,8,842,6.73578001424,2.07944154168
843,folhas,8,843,6.736966958,2.07944154168
844,nossas,8,844,6.7381524946,2.07944154168
845,criatura,8,845,6.73933662736,2.07944154168
846,assunto,8,846,6.74051935961,2.07944154168
847,Fiquei,8,847,6.74170069465,2.07944154168
848,sublime,8,848,6.74288063579,2.07944154168
849,assaz,8,849,6.74405918631,2.07944154168
850,DO,8,850,6.74523634948,2.07944154168
851,profundo,8,851,6.74641212857,2.07944154168
852,onze,8,852,6.74758652683,2.07944154168
853,virumque,8,853,6.74875954749,2.07944154168
854,algibeira,8,854,6.74993119379,2.07944154168
855,vem,8,855,6.75110146894,2.07944154168
856,juventude,8,856,6.75227037614,2.07944154168
857,comum,8,857,6.7534379186,2.07944154168
858,baile,8,858,6.75460409949,2.07944154168
859,forma,8,859,6.75576892198,2.07944154168
860,pareceume,8,860,6.75693238925,2.07944154168
861,costume,8,861,6.75809450443,2.07944154168
862,precisa,8,862,6.75925527066,2.07944154168
863,lembrança,8,863,6.76041469108,2.07944154168
864,quarto,8,864,6.7615727688,2.07944154168
865,doces,8,865,6.76272950693,2.07944154168
866,cabelos,8,866,6.76388490856,2.07944154168
867,primeiras,8,867,6.76503897678,2.07944154168
868,defunto,8,868,6.76619171466,2.07944154168
869,golpe,8,869,6.76734312527,2.07944154168
870,ruas,8,870,6.76849321165,2.07944154168
871,Vinha,8,871,6.76964197685,2.07944154168
872,cônego,8,872,6.77078942391,2.07944154168
873,respondia,8,873,6.77193555584,2.07944154168
874,doido,8,874,6.77308037566,2.07944154168
875,B,8,875,6.77422388636,2.07944154168
876,momento,8,876,6.77536609094,2.07944154168
877,pergunta,8,877,6.77650699237,2.07944154168
878,sorriso,8,878,6.77764659364,2.07944154168
879,nesta,8,879,6.77878489769,2.07944154168
880,Só,8,880,6.77992190747,2.07944154168
881,fechar,8,881,6.78105762594,2.07944154168
882,justamente,8,882,6.78219205601,2.07944154168
883,caro,8,883,6.7833252006,2.07944154168
884,sentado,8,884,6.78445706264,2.07944154168
885,olhava,8,885,6.78558764501,2.07944154168
886,estado,8,886,6.78671695061,2.07944154168
887,chamou,8,887,6.78784498231,2.07944154168
888,confessar,8,888,6.78897174299,2.07944154168
889,método,8,889,6.79009723551,2.07944154168
890,partes,8,890,6.79122146273,2.07944154168
891,Xavier,8,891,6.79234442747,2.07944154168
892,respondi,8,892,6.79346613258,2.07944154168
893,visse,8,893,6.79458658088,2.07944154168
894,Rio,8,894,6.79570577517,2.07944154168
895,casinha,8,895,6.79682371827,2.07944154168
896,deixava,7,896,6.79794041297,1.94591014906
897,joelhos,7,897,6.79905586206,1.94591014906
898,torna,7,898,6.8001700683,1.94591014906
899,velhice,7,899,6.80128303447,1.94591014906
900,Veio,7,900,6.80239476332,1.94591014906
901,Rua,7,901,6.80350525761,1.94591014906
902,perigo,7,902,6.80461452006,1.94591014906
903,indivíduo,7,903,6.80572255342,1.94591014906
904,exemplar,7,904,6.80682936039,1.94591014906
905,bradei,7,905,6.8079349437,1.94591014906
906,davalhe,7,906,6.80903930604,1.94591014906
907,conta,7,907,6.81014245012,1.94591014906
908,igual,7,908,6.8112443786,1.94591014906
909,diria,7,909,6.81234509418,1.94591014906
910,particulares,7,910,6.81344459951,1.94591014906
911,Entrei,7,911,6.81454289726,1.94591014906
912,melancolia,7,912,6.81563999007,1.94591014906
913,custo,7,913,6.81673588059,1.94591014906
914,políticos,7,914,6.81783057145,1.94591014906
915,donde,7,915,6.81892406528,1.94591014906
916,Vai,7,916,6.82001636467,1.94591014906
917,muro,7,917,6.82110747226,1.94591014906
918,tristes,7,918,6.82219739062,1.94591014906
919,13,7,919,6.82328612236,1.94591014906
920,imediatamente,7,920,6.82437367004,1.94591014906
921,uso,7,921,6.82546003626,1.94591014906
922,etc,7,922,6.82654522356,1.94591014906
923,edição,7,923,6.8276292345,1.94591014906
924,possuía,7,924,6.82871207164,1.94591014906
925,ouviu,7,925,6.82979373751,1.94591014906
926,briga,7,926,6.83087423465,1.94591014906
927,posse,7,927,6.83195356557,1.94591014906
928,gravidade,7,928,6.83303173279,1.94591014906
929,verdadeiro,7,929,6.83410873881,1.94591014906
930,ouvia,7,930,6.83518458615,1.94591014906
931,vento,7,931,6.83625927728,1.94591014906
932,piedade,7,932,6.83733281469,1.94591014906
933,autor,7,933,6.83840520085,1.94591014906
934,corte,7,934,6.83947643823,1.94591014906
935,valor,7,935,6.84054652929,1.94591014906
936,sorriu,7,936,6.84161547648,1.94591014906
937,despeito,7,937,6.84268328224,1.94591014906
938,deve,7,938,6.84374994901,1.94591014906
939,finalmente,7,939,6.84481547921,1.94591014906
940,remorso,7,940,6.84587987526,1.94591014906
941,quais,7,941,6.84694313959,1.94591014906
942,deume,7,942,6.84800527458,1.94591014906
943,fase,7,943,6.84906628263,1.94591014906
944,mil,7,944,6.85012616615,1.94591014906
945,daqui,7,945,6.85118492749,1.94591014906
946,Grande,7,946,6.85224256905,1.94591014906
947,movimento,7,947,6.85329909319,1.94591014906
948,tirar,7,948,6.85435450226,1.94591014906
949,existência,7,949,6.85540879861,1.94591014906
950,efetivamente,7,950,6.85646198459,1.94591014906
951,camarote,7,951,6.85751406255,1.94591014906
952,casado,7,952,6.85856503479,1.94591014906
953,Também,7,953,6.85961490365,1.94591014906
954,davame,7,954,6.86066367145,1.94591014906
955,lentamente,7,955,6.86171134048,1.94591014906
956,neste,7,956,6.86275791305,1.94591014906
957,ano,7,957,6.86380339145,1.94591014906
958,ombros,7,958,6.86484777797,1.94591014906
959,vulgar,7,959,6.86589107488,1.94591014906
960,profunda,7,960,6.86693328446,1.94591014906
961,acrescentou,7,961,6.86797440897,1.94591014906
962,presidência,7,962,6.86901445067,1.94591014906
963,Às,7,963,6.8700534118,1.94591014906
964,Saí,7,964,6.87109129461,1.94591014906
965,amarela,7,965,6.87212810134,1.94591014906
966,própria,7,966,6.87316383421,1.94591014906
967,fórmula,7,967,6.87419849545,1.94591014906
968,explicação,7,968,6.87523208728,1.94591014906
969,Tu,7,969,6.87626461189,1.94591014906
970,lenço,7,970,6.8772960715,1.94591014906
971,episódio,7,971,6.87832646829,1.94591014906
972,político,7,972,6.87935580446,1.94591014906
973,boas,7,973,6.88038408219,1.94591014906
974,casas,7,974,6.88141130364,1.94591014906
975,confiança,7,975,6.882437471,1.94591014906
976,QUE,7,976,6.88346258641,1.94591014906
977,rapazes,7,977,6.88448665204,1.94591014906
978,poucas,7,978,6.88550967003,1.94591014906
979,moedas,7,979,6.88653164253,1.94591014906
980,satisfação,7,980,6.88755257166,1.94591014906
981,provavelmente,7,981,6.88857245957,1.94591014906
982,quanto,7,982,6.88959130835,1.94591014906
983,pedaço,7,983,6.89060912015,1.94591014906
984,CUBAS,7,984,6.89162589705,1.94591014906
985,valia,7,985,6.89264164117,1.94591014906
986,sobretudo,7,986,6.8936563546,1.94591014906
987,cinqüenta,7,987,6.89467003943,1.94591014906
988,relações,7,988,6.89568269775,1.94591014906
989,esperava,7,989,6.89669433162,1.94591014906
990,faria,7,990,6.89770494313,1.94591014906
991,Norte,7,991,6.89871453433,1.94591014906
992,Napoleão,7,992,6.89972310728,1.94591014906
993,esquecer,7,993,6.90073066405,1.94591014906
994,digno,7,994,6.90173720666,1.94591014906
995,lembrame,7,995,6.90274273716,1.94591014906
996,amanhã,7,996,6.90374725758,1.94591014906
997,contoume,7,997,6.90475076996,1.94591014906
998,bilhete,7,998,6.90575327631,1.94591014906
999,navio,7,999,6.90675477865,1.94591014906
1000,exclamou,7,1000,6.90775527898,1.94591014906
1001,lembrava,7,1001,6.90875477932,1.94591014906
